Area,Company,Date,VarAll,ValueAll
一条龙 YU JIAN PING,0589湖北正大,2020-05-01,1总产量颗粒料产量,17616.4
北方区 BAI SHAN LIN,0212吉林实业(饲料),2020-05-01,1总产量颗粒料产量,6643.49
北方区 BAI SHAN LIN,0213正大永吉,2020-05-01,1总产量颗粒料产量,8360.09
北方区 BAI SHAN LIN,0203沈阳正大,2020-05-01,1总产量颗粒料产量,8094.97
北方区 BAI SHAN LIN,0204葫芦岛正大,2020-05-01,1总产量颗粒料产量,1877.76
北方区 BAI SHAN LIN,0302山西正大,2020-05-01,1总产量颗粒料产量,5090.578
北方区 BAI SHAN LIN,0303陕西正大,2020-05-01,1总产量颗粒料产量,8451.57
北方区 BAI SHAN LIN,0305内蒙古正大,2020-05-01,1总产量颗粒料产量,18200.64
北方区 BAI SHAN LIN,0323内蒙-五原,2020-05-01,1总产量颗粒料产量,3261.53
北方区 BAI SHAN LIN,0170张家口正大,2020-05-01,1总产量颗粒料产量,1740.77
北方区 BAI SHAN LIN,0301兰州正大,2020-05-01,1总产量颗粒料产量,15829.261
北方区 BAI SHAN LIN,0304乌鲁木齐正大,2020-05-01,1总产量颗粒料产量,15510.24
北方区 BAI SHAN LIN,0306银川正大,2020-05-01,1总产量颗粒料产量,5996.91
北方区 BAI SHAN LIN,0322兰州正大-泾川,2020-05-01,1总产量颗粒料产量,4850.65
北方区 BAI SHAN LIN,3204乌鲁木齐正大-阿克苏,2020-05-01,1总产量颗粒料产量,5572.2
北方区 BAI SHAN LIN,0329兰州正大-张掖分公司,2020-05-01,1总产量颗粒料产量,4325.56
北方区 BAI SHAN LIN,0318渭南正大,2020-05-01,1总产量颗粒料产量,963.86
中东南区 HUO ER FENG,0403合肥正大,2020-05-01,1总产量颗粒料产量,11783.44
中东南区 HUO ER FENG,0406滁州正大,2020-05-01,1总产量颗粒料产量,3565.93
中东南区 HUO ER FENG,0502开封正大,2020-05-01,1总产量颗粒料产量,8996.54
中东南区 HUO ER FENG,0506驻马店正大,2020-05-01,1总产量颗粒料产量,5334.77
中东南区 HUO ER FENG,0510河南东方,2020-05-01,1总产量颗粒料产量,16604.14
中东南区 HUO ER FENG,0511平顶山正大,2020-05-01,1总产量颗粒料产量,3598.44
中东南区 HUO ER FENG,0560周口正大,2020-05-01,1总产量颗粒料产量,1664.48
中东南区 HUO ER FENG,0518南阳正大,2020-05-01,1总产量颗粒料产量,11790.375
中东南区 HUO ER FENG,0702宁波正大,2020-05-01,1总产量颗粒料产量,11171.58
中东南区 HUO ER FENG,0804福州大福(饲料),2020-05-01,1总产量颗粒料产量,9083.215
中东南区 HUO ER FENG,0805厦门正大(饲料),2020-05-01,1总产量颗粒料产量,3906.89
中东南区 HUO ER FENG,0862海南农牧,2020-05-01,1总产量颗粒料产量,3231.48
中南区 ZHOU YONG SHUN,0504武汉正大(饲料),2020-05-01,1总产量颗粒料产量,20317.315
中南区 ZHOU YONG SHUN,0569武汉水产,2020-05-01,1总产量颗粒料产量,8451.25
中南区 ZHOU YONG SHUN,1513武汉正大仙桃分公司,2020-05-01,1总产量颗粒料产量,2304.54
中南区 ZHOU YONG SHUN,0514襄阳正大,2020-05-01,1总产量颗粒料产量,34440.9
中南区 ZHOU YONG SHUN,1516襄阳正大宜城分公司,2020-05-01,1总产量颗粒料产量,10063.4
中南区 ZHOU YONG SHUN,0505宜昌正大,2020-05-01,1总产量颗粒料产量,18552.92
中南区 ZHOU YONG SHUN,0572潜江正大,2020-05-01,1总产量颗粒料产量,8123.6
中南区 ZHOU YONG SHUN,0507怀化正大,2020-05-01,1总产量颗粒料产量,21825.35
中南区 ZHOU YONG SHUN,0501正大岳阳(饲料),2020-05-01,1总产量颗粒料产量,12826.4505
中南区 ZHOU YONG SHUN,0515长沙正大,2020-05-01,1总产量颗粒料产量,0.0
中南区 ZHOU YONG SHUN,1504长沙正大有限公司益阳水产分公司,2020-05-01,1总产量颗粒料产量,1801.67
中南区 ZHOU YONG SHUN,1515衡阳饲料,2020-05-01,1总产量颗粒料产量,15435.031
中南区 ZHOU YONG SHUN,0802南昌正大,2020-05-01,1总产量颗粒料产量,4870.96
中南区 ZHOU YONG SHUN,0803九江正大,2020-05-01,1总产量颗粒料产量,7137.542
中南区 ZHOU YONG SHUN,0604南宁正大,2020-05-01,1总产量颗粒料产量,11027.34
中南区 ZHOU YONG SHUN,0661武宣正大,2020-05-01,1总产量颗粒料产量,6697.18
中南区 ZHOU YONG SHUN,0613桂林正大,2020-05-01,1总产量颗粒料产量,6369.54
中南区 ZHOU YONG SHUN,0821阳江正大,2020-05-01,1总产量颗粒料产量,793.7
中南区 ZHOU YONG SHUN,0619卜蜂水产（北海）,2020-05-01,1总产量颗粒料产量,2019.195
西南区 BAI YU FEI,0601成都正大,2020-05-01,1总产量颗粒料产量,18975.28
西南区 BAI YU FEI,0603昆明正大,2020-05-01,1总产量颗粒料产量,9690.215
西南区 BAI YU FEI,0659大理正大,2020-05-01,1总产量颗粒料产量,7299.96
西南区 BAI YU FEI,0605内江正大,2020-05-01,1总产量颗粒料产量,12152.26
西南区 BAI YU FEI,0607双流正大,2020-05-01,1总产量颗粒料产量,4018.54
西南区 BAI YU FEI,0612绵阳正大,2020-05-01,1总产量颗粒料产量,17077.79
西南区 BAI YU FEI,0602重庆正大,2020-05-01,1总产量颗粒料产量,15131.96
西南区 BAI YU FEI,0609双桥正大,2020-05-01,1总产量颗粒料产量,11903.41
西南区 BAI YU FEI,0621贵阳正大,2020-05-01,1总产量颗粒料产量,11737.84
西南区 BAI YU FEI,0616广安正大,2020-05-01,1总产量颗粒料产量,9739.475
京津冀区 LI QING HE,0107石家庄正大,2020-05-01,1总产量颗粒料产量,5723.664
京津冀区 LI QING HE,0110邯郸正大,2020-05-01,1总产量颗粒料产量,938.94
京津冀区 LI QING HE,0114天津农牧,2020-05-01,1总产量颗粒料产量,9414.43
山东江苏区 JIANG BO,0424青岛农业,2020-05-01,1总产量颗粒料产量,10592.4
山东江苏区 JIANG BO,0405徐州正大,2020-05-01,1总产量颗粒料产量,5631.89
山东江苏区 JIANG BO,0407连云港正大,2020-05-01,1总产量颗粒料产量,13354.37001
山东江苏区 JIANG BO,0408南通正大,2020-05-01,1总产量颗粒料产量,16152.351
山东江苏区 JIANG BO,0410泰州正大,2020-05-01,1总产量颗粒料产量,4383.9
山东江苏区 JIANG BO,0412淮阴正大,2020-05-01,1总产量颗粒料产量,22277.691
一条龙 YU JIAN PING,0438青岛农业-城阳,2020-06-01,1总产量颗粒料产量,8628.1
一条龙 YU JIAN PING,1412青岛科德饲料,2020-06-01,1总产量颗粒料产量,8715.24
一条龙 YU JIAN PING,0846湛江饲料,2020-06-01,1总产量颗粒料产量,6809.76
一条龙 YU JIAN PING,0175衡水正大,2020-06-01,1总产量颗粒料产量,3462.1
一条龙 YU JIAN PING,0589湖北正大,2020-06-01,1总产量颗粒料产量,18417.66
北方区 BAI SHAN LIN,0212吉林实业(饲料),2020-06-01,1总产量颗粒料产量,7079.13
北方区 BAI SHAN LIN,0213正大永吉,2020-06-01,1总产量颗粒料产量,8136.88
北方区 BAI SHAN LIN,0203沈阳正大,2020-06-01,1总产量颗粒料产量,7387.49
北方区 BAI SHAN LIN,0204葫芦岛正大,2020-06-01,1总产量颗粒料产量,1911.74
北方区 BAI SHAN LIN,0302山西正大,2020-06-01,1总产量颗粒料产量,5660.49
北方区 BAI SHAN LIN,0303陕西正大,2020-06-01,1总产量颗粒料产量,10050.432
北方区 BAI SHAN LIN,0305内蒙古正大,2020-06-01,1总产量颗粒料产量,16499.5
北方区 BAI SHAN LIN,0323内蒙-五原,2020-06-01,1总产量颗粒料产量,3900.57
北方区 BAI SHAN LIN,0170张家口正大,2020-06-01,1总产量颗粒料产量,2115.066
北方区 BAI SHAN LIN,0301兰州正大,2020-06-01,1总产量颗粒料产量,17447.389
北方区 BAI SHAN LIN,0304乌鲁木齐正大,2020-06-01,1总产量颗粒料产量,15283.14
北方区 BAI SHAN LIN,0306银川正大,2020-06-01,1总产量颗粒料产量,6396.62
北方区 BAI SHAN LIN,0322兰州正大-泾川,2020-06-01,1总产量颗粒料产量,4222.5
北方区 BAI SHAN LIN,3204乌鲁木齐正大-阿克苏,2020-06-01,1总产量颗粒料产量,5319.81
北方区 BAI SHAN LIN,0329兰州正大-张掖分公司,2020-06-01,1总产量颗粒料产量,4244.67
北方区 BAI SHAN LIN,0318渭南正大,2020-06-01,1总产量颗粒料产量,1442.98
中东南区 HUO ER FENG,0403合肥正大,2020-06-01,1总产量颗粒料产量,11114.7
中东南区 HUO ER FENG,0406滁州正大,2020-06-01,1总产量颗粒料产量,3566.86
中东南区 HUO ER FENG,0502开封正大,2020-06-01,1总产量颗粒料产量,8932.38
中东南区 HUO ER FENG,0506驻马店正大,2020-06-01,1总产量颗粒料产量,5079.88
中东南区 HUO ER FENG,0510河南东方,2020-06-01,1总产量颗粒料产量,18237.12
中东南区 HUO ER FENG,0511平顶山正大,2020-06-01,1总产量颗粒料产量,3647.14
中东南区 HUO ER FENG,0560周口正大,2020-06-01,1总产量颗粒料产量,2087.72
中东南区 HUO ER FENG,0518南阳正大,2020-06-01,1总产量颗粒料产量,12130.335
中东南区 HUO ER FENG,0702宁波正大,2020-06-01,1总产量颗粒料产量,11233.02
中东南区 HUO ER FENG,0804福州大福(饲料),2020-06-01,1总产量颗粒料产量,9132.175
中东南区 HUO ER FENG,0805厦门正大(饲料),2020-06-01,1总产量颗粒料产量,4054.61
中东南区 HUO ER FENG,0862海南农牧,2020-06-01,1总产量颗粒料产量,3311.5
中南区 ZHOU YONG SHUN,0504武汉正大(饲料),2020-06-01,1总产量颗粒料产量,18661.72
中南区 ZHOU YONG SHUN,0569武汉水产,2020-06-01,1总产量颗粒料产量,8662.96
中南区 ZHOU YONG SHUN,1513武汉正大仙桃分公司,2020-06-01,1总产量颗粒料产量,1468.37
中南区 ZHOU YONG SHUN,0514襄阳正大,2020-06-01,1总产量颗粒料产量,32098.93996
中南区 ZHOU YONG SHUN,1516襄阳正大宜城分公司,2020-06-01,1总产量颗粒料产量,9250.1
中南区 ZHOU YONG SHUN,0505宜昌正大,2020-06-01,1总产量颗粒料产量,20255.43
中南区 ZHOU YONG SHUN,0572潜江正大,2020-06-01,1总产量颗粒料产量,7468.1
中南区 ZHOU YONG SHUN,0507怀化正大,2020-06-01,1总产量颗粒料产量,20992.249
中南区 ZHOU YONG SHUN,0501正大岳阳(饲料),2020-06-01,1总产量颗粒料产量,10546.1445
中南区 ZHOU YONG SHUN,0515长沙正大,2020-06-01,1总产量颗粒料产量,0.0
中南区 ZHOU YONG SHUN,1504长沙正大有限公司益阳水产分公司,2020-06-01,1总产量颗粒料产量,1964.94
中南区 ZHOU YONG SHUN,1515衡阳饲料,2020-06-01,1总产量颗粒料产量,14046.719
中南区 ZHOU YONG SHUN,0802南昌正大,2020-06-01,1总产量颗粒料产量,4891.34
中南区 ZHOU YONG SHUN,0803九江正大,2020-06-01,1总产量颗粒料产量,7061.79
中南区 ZHOU YONG SHUN,0604南宁正大,2020-06-01,1总产量颗粒料产量,11555.68
中南区 ZHOU YONG SHUN,0661武宣正大,2020-06-01,1总产量颗粒料产量,6658.96
中南区 ZHOU YONG SHUN,0613桂林正大,2020-06-01,1总产量颗粒料产量,6197.67
中南区 ZHOU YONG SHUN,0821阳江正大,2020-06-01,1总产量颗粒料产量,1188.88
中南区 ZHOU YONG SHUN,0619卜蜂水产（北海）,2020-06-01,1总产量颗粒料产量,2090.435
西南区 BAI YU FEI,0601成都正大,2020-06-01,1总产量颗粒料产量,20646.81
西南区 BAI YU FEI,0603昆明正大,2020-06-01,1总产量颗粒料产量,10905.41
西南区 BAI YU FEI,0659大理正大,2020-06-01,1总产量颗粒料产量,8082.76
西南区 BAI YU FEI,0605内江正大,2020-06-01,1总产量颗粒料产量,11234.04
西南区 BAI YU FEI,0607双流正大,2020-06-01,1总产量颗粒料产量,5612.51
西南区 BAI YU FEI,0612绵阳正大,2020-06-01,1总产量颗粒料产量,18533.79
西南区 BAI YU FEI,0602重庆正大,2020-06-01,1总产量颗粒料产量,15014.37
西南区 BAI YU FEI,0609双桥正大,2020-06-01,1总产量颗粒料产量,11028.97
西南区 BAI YU FEI,0621贵阳正大,2020-06-01,1总产量颗粒料产量,12043.24
西南区 BAI YU FEI,0616广安正大,2020-06-01,1总产量颗粒料产量,10015.17
京津冀区 LI QING HE,0107石家庄正大,2020-06-01,1总产量颗粒料产量,6716.9
京津冀区 LI QING HE,0110邯郸正大,2020-06-01,1总产量颗粒料产量,803.69
京津冀区 LI QING HE,0114天津农牧,2020-06-01,1总产量颗粒料产量,7634.115
山东江苏区 JIANG BO,0424青岛农业,2020-06-01,1总产量颗粒料产量,11333.71
山东江苏区 JIANG BO,0405徐州正大,2020-06-01,1总产量颗粒料产量,5856.41
山东江苏区 JIANG BO,0407连云港正大,2020-06-01,1总产量颗粒料产量,13082.28001
山东江苏区 JIANG BO,0408南通正大,2020-06-01,1总产量颗粒料产量,15011.55
山东江苏区 JIANG BO,0410泰州正大,2020-06-01,1总产量颗粒料产量,7202.37
山东江苏区 JIANG BO,0412淮阴正大,2020-06-01,1总产量颗粒料产量,22297.038
一条龙 YU JIAN PING,0438青岛农业-城阳,2020-07-01,1总产量颗粒料产量,8211.79
一条龙 YU JIAN PING,1412青岛科德饲料,2020-07-01,1总产量颗粒料产量,11285.3
一条龙 YU JIAN PING,0846湛江饲料,2020-07-01,1总产量颗粒料产量,7717.36
一条龙 YU JIAN PING,0175衡水正大,2020-07-01,1总产量颗粒料产量,3131.34
一条龙 YU JIAN PING,0589湖北正大,2020-07-01,1总产量颗粒料产量,18949.87941
北方区 BAI SHAN LIN,0212吉林实业(饲料),2020-07-01,1总产量颗粒料产量,7125.5
北方区 BAI SHAN LIN,0213正大永吉,2020-07-01,1总产量颗粒料产量,8959.06
北方区 BAI SHAN LIN,0203沈阳正大,2020-07-01,1总产量颗粒料产量,9101.55
北方区 BAI SHAN LIN,0204葫芦岛正大,2020-07-01,1总产量颗粒料产量,2609.59
北方区 BAI SHAN LIN,0302山西正大,2020-07-01,1总产量颗粒料产量,6600.523
北方区 BAI SHAN LIN,0303陕西正大,2020-07-01,1总产量颗粒料产量,10598.96
北方区 BAI SHAN LIN,0305内蒙古正大,2020-07-01,1总产量颗粒料产量,19586.32
北方区 BAI SHAN LIN,0323内蒙-五原,2020-07-01,1总产量颗粒料产量,4758.06
北方区 BAI SHAN LIN,0170张家口正大,2020-07-01,1总产量颗粒料产量,1105.673
北方区 BAI SHAN LIN,0301兰州正大,2020-07-01,1总产量颗粒料产量,18761.54
北方区 BAI SHAN LIN,0304乌鲁木齐正大,2020-07-01,1总产量颗粒料产量,19488.35
北方区 BAI SHAN LIN,0306银川正大,2020-07-01,1总产量颗粒料产量,7619.92
北方区 BAI SHAN LIN,0322兰州正大-泾川,2020-07-01,1总产量颗粒料产量,4764.56
北方区 BAI SHAN LIN,3204乌鲁木齐正大-阿克苏,2020-07-01,1总产量颗粒料产量,6186.02
北方区 BAI SHAN LIN,0329兰州正大-张掖分公司,2020-07-01,1总产量颗粒料产量,5038.05
北方区 BAI SHAN LIN,0318渭南正大,2020-07-01,1总产量颗粒料产量,1951.11
中东南区 HUO ER FENG,0403合肥正大,2020-07-01,1总产量颗粒料产量,14943.13408
中东南区 HUO ER FENG,0406滁州正大,2020-07-01,1总产量颗粒料产量,4567.04
中东南区 HUO ER FENG,0502开封正大,2020-07-01,1总产量颗粒料产量,10471.05
中东南区 HUO ER FENG,0506驻马店正大,2020-07-01,1总产量颗粒料产量,6547.12
中东南区 HUO ER FENG,0510河南东方,2020-07-01,1总产量颗粒料产量,21045.04
中东南区 HUO ER FENG,0511平顶山正大,2020-07-01,1总产量颗粒料产量,5629.22
中东南区 HUO ER FENG,0560周口正大,2020-07-01,1总产量颗粒料产量,1871.64
中东南区 HUO ER FENG,0518南阳正大,2020-07-01,1总产量颗粒料产量,12631.81
中东南区 HUO ER FENG,0702宁波正大,2020-07-01,1总产量颗粒料产量,10648.46
中东南区 HUO ER FENG,0804福州大福(饲料),2020-07-01,1总产量颗粒料产量,11825.47
中东南区 HUO ER FENG,0805厦门正大(饲料),2020-07-01,1总产量颗粒料产量,4179.38
中东南区 HUO ER FENG,0862海南农牧,2020-07-01,1总产量颗粒料产量,3343.76
中南区 ZHOU YONG SHUN,0504武汉正大(饲料),2020-07-01,1总产量颗粒料产量,19803.87
中南区 ZHOU YONG SHUN,0569武汉水产,2020-07-01,1总产量颗粒料产量,8236.885
中南区 ZHOU YONG SHUN,1513武汉正大仙桃分公司,2020-07-01,1总产量颗粒料产量,1354.5
中南区 ZHOU YONG SHUN,0514襄阳正大,2020-07-01,1总产量颗粒料产量,35545.341
中南区 ZHOU YONG SHUN,1516襄阳正大宜城分公司,2020-07-01,1总产量颗粒料产量,8606.42
中南区 ZHOU YONG SHUN,0505宜昌正大,2020-07-01,1总产量颗粒料产量,20530.84
中南区 ZHOU YONG SHUN,0572潜江正大,2020-07-01,1总产量颗粒料产量,5884.36
中南区 ZHOU YONG SHUN,0507怀化正大,2020-07-01,1总产量颗粒料产量,21591.692
中南区 ZHOU YONG SHUN,0501正大岳阳(饲料),2020-07-01,1总产量颗粒料产量,11486.396
中南区 ZHOU YONG SHUN,0515长沙正大,2020-07-01,1总产量颗粒料产量,0.0
中南区 ZHOU YONG SHUN,1504长沙正大有限公司益阳水产分公司,2020-07-01,1总产量颗粒料产量,2153.9
中南区 ZHOU YONG SHUN,1515衡阳饲料,2020-07-01,1总产量颗粒料产量,14906.69
中南区 ZHOU YONG SHUN,0802南昌正大,2020-07-01,1总产量颗粒料产量,5256.54
中南区 ZHOU YONG SHUN,0803九江正大,2020-07-01,1总产量颗粒料产量,7453.02
中南区 ZHOU YONG SHUN,0604南宁正大,2020-07-01,1总产量颗粒料产量,11870.3
中南区 ZHOU YONG SHUN,0661武宣正大,2020-07-01,1总产量颗粒料产量,6904.48
中南区 ZHOU YONG SHUN,0613桂林正大,2020-07-01,1总产量颗粒料产量,5972.38
中南区 ZHOU YONG SHUN,0821阳江正大,2020-07-01,1总产量颗粒料产量,2194.295
中南区 ZHOU YONG SHUN,0619卜蜂水产（北海）,2020-07-01,1总产量颗粒料产量,2091.155
西南区 BAI YU FEI,0601成都正大,2020-07-01,1总产量颗粒料产量,21987.4
西南区 BAI YU FEI,0603昆明正大,2020-07-01,1总产量颗粒料产量,12100.49
西南区 BAI YU FEI,0659大理正大,2020-07-01,1总产量颗粒料产量,7503.62
西南区 BAI YU FEI,0605内江正大,2020-07-01,1总产量颗粒料产量,13139.87
西南区 BAI YU FEI,0607双流正大,2020-07-01,1总产量颗粒料产量,7633.705
西南区 BAI YU FEI,0612绵阳正大,2020-07-01,1总产量颗粒料产量,20585.74
西南区 BAI YU FEI,0602重庆正大,2020-07-01,1总产量颗粒料产量,15170.54
西南区 BAI YU FEI,0609双桥正大,2020-07-01,1总产量颗粒料产量,10575.76
西南区 BAI YU FEI,0621贵阳正大,2020-07-01,1总产量颗粒料产量,13433.587
西南区 BAI YU FEI,0616广安正大,2020-07-01,1总产量颗粒料产量,10358.355
京津冀区 LI QING HE,0107石家庄正大,2020-07-01,1总产量颗粒料产量,7747.04
京津冀区 LI QING HE,0110邯郸正大,2020-07-01,1总产量颗粒料产量,1012.32
京津冀区 LI QING HE,0114天津农牧,2020-07-01,1总产量颗粒料产量,10125.549
山东江苏区 JIANG BO,0424青岛农业,2020-07-01,1总产量颗粒料产量,13771.03
山东江苏区 JIANG BO,0405徐州正大,2020-07-01,1总产量颗粒料产量,7715.59
山东江苏区 JIANG BO,0407连云港正大,2020-07-01,1总产量颗粒料产量,15342.41
山东江苏区 JIANG BO,0408南通正大,2020-07-01,1总产量颗粒料产量,16280.885
山东江苏区 JIANG BO,0410泰州正大,2020-07-01,1总产量颗粒料产量,9430.445
山东江苏区 JIANG BO,0412淮阴正大,2020-07-01,1总产量颗粒料产量,23578.866
一条龙 YU JIAN PING,0438青岛农业-城阳,2020-08-01,1总产量颗粒料产量,7189.21
一条龙 YU JIAN PING,1412青岛科德饲料,2020-08-01,1总产量颗粒料产量,10433.1
一条龙 YU JIAN PING,0846湛江饲料,2020-08-01,1总产量颗粒料产量,6739.5
一条龙 YU JIAN PING,0175衡水正大,2020-08-01,1总产量颗粒料产量,6151.6
一条龙 YU JIAN PING,0589湖北正大,2020-08-01,1总产量颗粒料产量,19195.8
北方区 BAI SHAN LIN,0212吉林实业(饲料),2020-08-01,1总产量颗粒料产量,8214.35
北方区 BAI SHAN LIN,0213正大永吉,2020-08-01,1总产量颗粒料产量,8054.31
北方区 BAI SHAN LIN,0203沈阳正大,2020-08-01,1总产量颗粒料产量,8578.89
北方区 BAI SHAN LIN,0204葫芦岛正大,2020-08-01,1总产量颗粒料产量,2612.86
北方区 BAI SHAN LIN,0302山西正大,2020-08-01,1总产量颗粒料产量,5393.686
北方区 BAI SHAN LIN,0303陕西正大,2020-08-01,1总产量颗粒料产量,9241.96
北方区 BAI SHAN LIN,0305内蒙古正大,2020-08-01,1总产量颗粒料产量,16498.85
北方区 BAI SHAN LIN,0323内蒙-五原,2020-08-01,1总产量颗粒料产量,3723.3
北方区 BAI SHAN LIN,0170张家口正大,2020-08-01,1总产量颗粒料产量,1430.871
北方区 BAI SHAN LIN,0301兰州正大,2020-08-01,1总产量颗粒料产量,16342.501
北方区 BAI SHAN LIN,0304乌鲁木齐正大,2020-08-01,1总产量颗粒料产量,15912.5
北方区 BAI SHAN LIN,0306银川正大,2020-08-01,1总产量颗粒料产量,6455.24
北方区 BAI SHAN LIN,0322兰州正大-泾川,2020-08-01,1总产量颗粒料产量,5058.8
北方区 BAI SHAN LIN,3204乌鲁木齐正大-阿克苏,2020-08-01,1总产量颗粒料产量,6217.54
北方区 BAI SHAN LIN,0329兰州正大-张掖分公司,2020-08-01,1总产量颗粒料产量,4905.87
北方区 BAI SHAN LIN,0318渭南正大,2020-08-01,1总产量颗粒料产量,1586.23
中东南区 HUO ER FENG,0403合肥正大,2020-08-01,1总产量颗粒料产量,14066.84
中东南区 HUO ER FENG,0406滁州正大,2020-08-01,1总产量颗粒料产量,4219.25
中东南区 HUO ER FENG,0502开封正大,2020-08-01,1总产量颗粒料产量,10303.7
中东南区 HUO ER FENG,0506驻马店正大,2020-08-01,1总产量颗粒料产量,6291.81
中东南区 HUO ER FENG,0510河南东方,2020-08-01,1总产量颗粒料产量,20563.22
中东南区 HUO ER FENG,0511平顶山正大,2020-08-01,1总产量颗粒料产量,6291.4
中东南区 HUO ER FENG,0560周口正大,2020-08-01,1总产量颗粒料产量,2307.16
中东南区 HUO ER FENG,0518南阳正大,2020-08-01,1总产量颗粒料产量,11715.54
中东南区 HUO ER FENG,0702宁波正大,2020-08-01,1总产量颗粒料产量,9592.0
中东南区 HUO ER FENG,0804福州大福(饲料),2020-08-01,1总产量颗粒料产量,11178.76
中东南区 HUO ER FENG,0805厦门正大(饲料),2020-08-01,1总产量颗粒料产量,4942.71
中东南区 HUO ER FENG,0862海南农牧,2020-08-01,1总产量颗粒料产量,3434.46
中南区 ZHOU YONG SHUN,0504武汉正大(饲料),2020-08-01,1总产量颗粒料产量,20319.89
中南区 ZHOU YONG SHUN,0569武汉水产,2020-08-01,1总产量颗粒料产量,13868.545
中南区 ZHOU YONG SHUN,1513武汉正大仙桃分公司,2020-08-01,1总产量颗粒料产量,2483.145
中南区 ZHOU YONG SHUN,0514襄阳正大,2020-08-01,1总产量颗粒料产量,34775.039
中南区 ZHOU YONG SHUN,1516襄阳正大宜城分公司,2020-08-01,1总产量颗粒料产量,8538.066
中南区 ZHOU YONG SHUN,0505宜昌正大,2020-08-01,1总产量颗粒料产量,22004.84
中南区 ZHOU YONG SHUN,0572潜江正大,2020-08-01,1总产量颗粒料产量,6543.96
中南区 ZHOU YONG SHUN,0507怀化正大,2020-08-01,1总产量颗粒料产量,20181.121
中南区 ZHOU YONG SHUN,0501正大岳阳(饲料),2020-08-01,1总产量颗粒料产量,13077.336
中南区 ZHOU YONG SHUN,0515长沙正大,2020-08-01,1总产量颗粒料产量,0.0
中南区 ZHOU YONG SHUN,1504长沙正大有限公司益阳水产分公司,2020-08-01,1总产量颗粒料产量,3268.355
中南区 ZHOU YONG SHUN,1515衡阳饲料,2020-08-01,1总产量颗粒料产量,16013.29
中南区 ZHOU YONG SHUN,0802南昌正大,2020-08-01,1总产量颗粒料产量,6870.74
中南区 ZHOU YONG SHUN,0803九江正大,2020-08-01,1总产量颗粒料产量,7701.364
中南区 ZHOU YONG SHUN,0604南宁正大,2020-08-01,1总产量颗粒料产量,12272.62
中南区 ZHOU YONG SHUN,0661武宣正大,2020-08-01,1总产量颗粒料产量,8705.88
中南区 ZHOU YONG SHUN,0613桂林正大,2020-08-01,1总产量颗粒料产量,6329.66
中南区 ZHOU YONG SHUN,0821阳江正大,2020-08-01,1总产量颗粒料产量,1851.901
中南区 ZHOU YONG SHUN,0619卜蜂水产（北海）,2020-08-01,1总产量颗粒料产量,1600.63
西南区 BAI YU FEI,0601成都正大,2020-08-01,1总产量颗粒料产量,22459.32
西南区 BAI YU FEI,0603昆明正大,2020-08-01,1总产量颗粒料产量,12064.39
西南区 BAI YU FEI,0659大理正大,2020-08-01,1总产量颗粒料产量,7172.22
西南区 BAI YU FEI,0605内江正大,2020-08-01,1总产量颗粒料产量,14153.03
西南区 BAI YU FEI,0607双流正大,2020-08-01,1总产量颗粒料产量,7004.955
西南区 BAI YU FEI,0612绵阳正大,2020-08-01,1总产量颗粒料产量,19988.6
西南区 BAI YU FEI,0602重庆正大,2020-08-01,1总产量颗粒料产量,14841.99
西南区 BAI YU FEI,0609双桥正大,2020-08-01,1总产量颗粒料产量,11270.23
西南区 BAI YU FEI,0621贵阳正大,2020-08-01,1总产量颗粒料产量,12800.173
西南区 BAI YU FEI,0616广安正大,2020-08-01,1总产量颗粒料产量,10877.895
京津冀区 LI QING HE,0107石家庄正大,2020-08-01,1总产量颗粒料产量,6421.725
京津冀区 LI QING HE,0110邯郸正大,2020-08-01,1总产量颗粒料产量,1052.51
京津冀区 LI QING HE,0114天津农牧,2020-08-01,1总产量颗粒料产量,10776.2
山东江苏区 JIANG BO,0424青岛农业,2020-08-01,1总产量颗粒料产量,12630.41
山东江苏区 JIANG BO,0405徐州正大,2020-08-01,1总产量颗粒料产量,8225.812
山东江苏区 JIANG BO,0407连云港正大,2020-08-01,1总产量颗粒料产量,14752.08
山东江苏区 JIANG BO,0408南通正大,2020-08-01,1总产量颗粒料产量,18035.74
山东江苏区 JIANG BO,0410泰州正大,2020-08-01,1总产量颗粒料产量,10438.265
山东江苏区 JIANG BO,0412淮阴正大,2020-08-01,1总产量颗粒料产量,25229.774
一条龙 YU JIAN PING,0438青岛农业-城阳,2020-09-01,1总产量颗粒料产量,9075.83
一条龙 YU JIAN PING,1412青岛科德饲料,2020-09-01,1总产量颗粒料产量,10217.48
一条龙 YU JIAN PING,0846湛江饲料,2020-09-01,1总产量颗粒料产量,7970.6
一条龙 YU JIAN PING,0175衡水正大,2020-09-01,1总产量颗粒料产量,7257.7
一条龙 YU JIAN PING,0589湖北正大,2020-09-01,1总产量颗粒料产量,19098.74
北方区 BAI SHAN LIN,0212吉林实业(饲料),2020-09-01,1总产量颗粒料产量,9115.61
北方区 BAI SHAN LIN,0213正大永吉,2020-09-01,1总产量颗粒料产量,9143.665
北方区 BAI SHAN LIN,0203沈阳正大,2020-09-01,1总产量颗粒料产量,10625.762
北方区 BAI SHAN LIN,0204葫芦岛正大,2020-09-01,1总产量颗粒料产量,2926.4
北方区 BAI SHAN LIN,0302山西正大,2020-09-01,1总产量颗粒料产量,6353.3
